"validation/eval/sparse_categorical_accuracy","validation/stat/num_examples","validation/validation_time_in_seconds","eval/sparse_categorical_accuracy","stat/num_examples","sparse_categorical_accuracy","round_num","eval/loss","validation/eval/loss","round_time_in_seconds","loss"
0.03319437801837921,77483.0,150.98566961288452,"","","",0.0,"",4.12802267074585,"",""
0.0544893704354763,77483.0,166.39426589012146,"","",0.049376681447029114,1.0,"",4.001377582550049,99.18059492111206,4.040279388427734
0.038627829402685165,77483.0,153.8973126411438,"","",0.04544325917959213,2.0,"",3.944098949432373,27.578080892562866,3.987807512283325
0.059071023017168045,77483.0,138.34073281288147,"","",0.06757802516222,3.0,"",3.8695645332336426,20.48181700706482,3.8901474475860596
0.04051211103796959,77483.0,140.37248015403748,"","",0.051665861159563065,4.0,"",3.85866379737854,20.40547466278076,3.8494889736175537
0.053108423948287964,77483.0,157.5595715045929,"","",0.060243844985961914,5.0,"",3.751952886581421,23.94561529159546,3.7992937564849854
0.055715445429086685,77483.0,154.3079195022583,"","",0.06199021264910698,6.0,"",3.736400604248047,31.261446237564087,3.753042697906494
0.05113379657268524,77483.0,154.35914373397827,"","",0.058268461376428604,7.0,"",3.7169783115386963,21.543274879455566,3.736201763153076
0.09945407509803772,77483.0,142.56144285202026,"","",0.05659898370504379,8.0,"",3.7061972618103027,21.83318543434143,3.7140159606933594
0.06823432445526123,77483.0,157.42792391777039,"","",0.062471501529216766,9.0,"",3.715442419052124,25.747150659561157,3.730267286300659
0.11927777528762817,77483.0,161.12332439422607,"","",0.061853066086769104,10.0,"",3.68501877784729,25.413508892059326,3.731708526611328
0.0556638240814209,77483.0,144.80607962608337,"","",0.05888403207063675,11.0,"",3.6832571029663086,18.544183254241943,3.6875576972961426
0.07293212413787842,77483.0,135.68460416793823,"","",0.05942476913332939,12.0,"",3.661466360092163,22.406734943389893,3.6826770305633545
0.18898339569568634,77483.0,143.09065985679626,"","",0.06410867720842361,13.0,"",3.6538240909576416,20.624051094055176,3.705824375152588
0.16611385345458984,77483.0,152.451735496521,"","",0.07066480815410614,14.0,"",3.6440377235412598,26.08875012397766,3.666468620300293
0.2183704823255539,77483.0,150.77302169799805,"","",0.06701254099607468,15.0,"",3.646010637283325,28.985733032226562,3.702932357788086
0.19801762700080872,77483.0,144.08594822883606,"","",0.08212927728891373,16.0,"",3.5698935985565186,18.81626844406128,3.620710611343384
0.24216924607753754,77483.0,141.49042868614197,"","",0.0966101661324501,17.0,"",3.511005163192749,19.104716777801514,3.5715243816375732
0.31716635823249817,77483.0,157.8945186138153,"","",0.13245032727718353,18.0,"",3.423194408416748,22.022282600402832,3.452153205871582
0.3778248131275177,77483.0,151.02273201942444,"","",0.17726929485797882,19.0,"",3.257833480834961,24.949794054031372,3.3562207221984863
0.38573622703552246,77483.0,138.47823786735535,"","",0.21830600500106812,20.0,"",3.1377174854278564,17.611302137374878,3.261075258255005
0.39047273993492126,77483.0,150.0575122833252,"","",0.24273011088371277,21.0,"",2.9313225746154785,21.123804330825806,3.1848864555358887
0.40697959065437317,77483.0,168.75861811637878,"","",0.2836845815181732,22.0,"",2.728841781616211,26.562944889068604,3.0016345977783203
0.4160396456718445,77483.0,158.53950262069702,"","",0.3742743730545044,23.0,"",2.617611885070801,24.208411931991577,2.6848819255828857
0.45371243357658386,77483.0,147.10800313949585,"","",0.34361013770103455,24.0,"",2.5288166999816895,20.917951583862305,2.774318218231201
0.4899655282497406,77483.0,143.96209287643433,"","",0.3909424841403961,25.0,"",2.309434652328491,20.555175065994263,2.5815320014953613
0.5094278454780579,77483.0,159.35362100601196,"","",0.4265822768211365,26.0,"",2.1855690479278564,24.379188060760498,2.4341208934783936
0.5326458811759949,77483.0,155.17009258270264,"","",0.4560733437538147,27.0,"",2.064730644226074,24.381953716278076,2.299041509628296
0.5085631608963013,77483.0,145.65499901771545,"","",0.5206121206283569,28.0,"",2.0574800968170166,17.17494773864746,2.154554843902588
0.5466618537902832,77483.0,145.0736346244812,"","",0.4637209177017212,29.0,"",1.9773250818252563,19.780163288116455,2.2514071464538574
0.5672212243080139,77483.0,161.26065063476562,"","",0.5302851796150208,30.0,"",1.821596384048462,24.88604497909546,1.9663965702056885
0.5624717473983765,77483.0,175.4455759525299,"","",0.5199400186538696,31.0,"",1.8383104801177979,22.717724084854126,2.0371251106262207
0.5874062776565552,77483.0,139.03265404701233,"","",0.5270471572875977,32.0,"",1.7185499668121338,20.66462254524231,1.9761896133422852
0.5996670126914978,77483.0,137.29282307624817,"","",0.5603564381599426,33.0,"",1.6947834491729736,15.47756838798523,1.8797473907470703
0.6078623533248901,77483.0,153.64452266693115,"","",0.5630682110786438,34.0,"",1.621107816696167,19.94806742668152,1.8373099565505981
0.6154382228851318,77483.0,152.98974061012268,"","",0.565925121307373,35.0,"",1.5741651058197021,23.146734952926636,1.7898530960083008
0.6118245124816895,77483.0,142.15466737747192,"","",0.5638144612312317,36.0,"",1.5715653896331787,22.80655550956726,1.8105087280273438
0.6299575567245483,77483.0,146.54249477386475,"","",0.5685279369354248,37.0,"",1.4881352186203003,20.233192443847656,1.7424650192260742
0.6400371789932251,77483.0,148.85989093780518,"","",0.5607476830482483,38.0,"",1.4722044467926025,23.06551218032837,1.7896982431411743
0.6484389901161194,77483.0,159.50211453437805,"","",0.5938006043434143,39.0,"",1.3828697204589844,27.566166162490845,1.6250640153884888
0.6531755328178406,77483.0,139.65301203727722,"","",0.5928993821144104,40.0,"",1.4111802577972412,32.733543157577515,1.705743432044983
0.6623517274856567,77483.0,141.97081780433655,"","",0.6027755737304688,41.0,"",1.321401834487915,19.08564329147339,1.641360878944397
0.6563374996185303,77483.0,140.4029655456543,"","",0.6149002909660339,42.0,"",1.3198943138122559,23.025493144989014,1.5160341262817383
0.6669592261314392,77483.0,160.97525930404663,"","",0.6531204581260681,43.0,"",1.274458885192871,18.87022852897644,1.3933089971542358
0.6731411814689636,77483.0,154.2732870578766,"","",0.6326383948326111,44.0,"",1.2531800270080566,23.89446449279785,1.464110255241394
0.6773872971534729,77483.0,140.3302354812622,"","",0.6486895084381104,45.0,"",1.2173457145690918,21.819025993347168,1.3865975141525269
0.684124231338501,77483.0,146.48423886299133,"","",0.6024420261383057,46.0,"",1.204544186592102,22.65087604522705,1.5615020990371704
0.6858924031257629,77483.0,147.40897274017334,"","",0.6522911190986633,47.0,"",1.2058727741241455,22.03328013420105,1.4058942794799805
0.6912742257118225,77483.0,149.44962096214294,"","",0.6660764217376709,48.0,"",1.1661680936813354,25.383495569229126,1.2995201349258423
0.6984112858772278,77483.0,144.98814702033997,"","",0.6769933700561523,49.0,"",1.1526483297348022,20.972296237945557,1.2782434225082397
0.7005536556243896,77483.0,143.02517247200012,"","",0.6285430192947388,50.0,"",1.1271740198135376,21.105438470840454,1.4547240734100342
0.7051095366477966,77483.0,129.07048201560974,"","",0.6745867729187012,51.0,"",1.091570496559143,69.45497155189514,1.2638001441955566
0.704554557800293,77483.0,126.34479594230652,"","",0.6682952046394348,52.0,"",1.07563316822052,16.367798805236816,1.2582825422286987
0.7034446001052856,77483.0,111.40515041351318,"","",0.6770904064178467,53.0,"",1.0773885250091553,18.336986303329468,1.2534714937210083
0.7124014496803284,77483.0,112.93853163719177,"","",0.6874710917472839,54.0,"",1.0498994588851929,15.4043607711792,1.1950161457061768
0.7045803666114807,77483.0,116.68730044364929,"","",0.6908450722694397,55.0,"",1.0624799728393555,13.871456384658813,1.1562827825546265
0.7106074690818787,77483.0,119.032719373703,"","",0.657156765460968,56.0,"",1.0404917001724243,16.14150381088257,1.322394847869873
0.7202612161636353,77483.0,110.62017035484314,"","",0.6702178120613098,57.0,"",1.0118770599365234,14.585556268692017,1.2223057746887207
0.720041811466217,77483.0,120.0999493598938,"","",0.6820693016052246,58.0,"",1.0157850980758667,13.632535457611084,1.2744518518447876
0.7220422625541687,77483.0,129.65302729606628,"","",0.6820471882820129,59.0,"",0.985786497592926,17.296735763549805,1.2386189699172974
0.7264432311058044,77483.0,121.95636510848999,"","",0.6869874000549316,60.0,"",0.9786520600318909,13.948545217514038,1.2050116062164307
0.7286501526832581,77483.0,124.26432991027832,"","",0.6715672612190247,61.0,"",0.9850728511810303,14.867056608200073,1.235020399093628
0.7222616672515869,77483.0,130.527836561203,"","",0.6797133684158325,62.0,"",1.0040220022201538,14.476760387420654,1.223992109298706
0.7286759614944458,77483.0,122.70563983917236,"","",0.652396023273468,63.0,"",0.9622665047645569,17.399297952651978,1.2878601551055908
0.7343159317970276,77483.0,121.86580610275269,"","",0.6890671849250793,64.0,"",0.9328361749649048,16.434964179992676,1.126726508140564
0.7366518974304199,77483.0,120.64068031311035,"","",0.7282294034957886,65.0,"",0.9213904142379761,14.706328630447388,1.062144160270691
0.7384845614433289,77483.0,122.13561868667603,"","",0.6865941882133484,66.0,"",0.9241575598716736,18.01746106147766,1.1563687324523926
0.7351677417755127,77483.0,119.27567434310913,"","",0.67850661277771,67.0,"",0.930905282497406,15.224705696105957,1.2153342962265015
0.7451440691947937,77483.0,113.72516536712646,"","",0.6845307350158691,68.0,"",0.8907529711723328,11.958635807037354,1.173283576965332
0.7438147664070129,77483.0,120.26495504379272,"","",0.7054054141044617,69.0,"",0.8851236701011658,13.687140703201294,1.0645540952682495
0.7452086210250854,77483.0,115.7661988735199,"","",0.7081735134124756,70.0,"",0.893460214138031,13.454684019088745,1.0952140092849731
0.7474155426025391,77483.0,121.9617645740509,"","",0.6893884539604187,71.0,"",0.8823065161705017,18.016404390335083,1.2358465194702148
0.7459055781364441,77483.0,123.6729040145874,"","",0.7121890783309937,72.0,"",0.876458466053009,16.56960415840149,1.0542895793914795
0.7491320967674255,77483.0,123.6641297340393,"","",0.7132298350334167,73.0,"",0.8709907531738281,18.239158868789673,1.0832746028900146
0.7453247904777527,77483.0,113.21239113807678,"","",0.6948288679122925,74.0,"",0.8742393255233765,13.515406847000122,1.1128822565078735
0.7498160600662231,77483.0,114.63334774971008,"","",0.7040490508079529,75.0,"",0.8600358366966248,13.736440896987915,1.0711421966552734
0.7543331980705261,77483.0,119.88668298721313,"","",0.7014320492744446,76.0,"",0.8542000651359558,15.396159410476685,1.109663486480713
0.7507066130638123,77483.0,122.20342326164246,"","",0.7204176187515259,77.0,"",0.8553490042686462,15.091089248657227,1.0255934000015259
0.7548881769180298,77483.0,120.2612955570221,"","",0.7100025415420532,78.0,"",0.8392968773841858,15.46695852279663,1.0618133544921875
0.7527844905853271,77483.0,116.50638270378113,"","",0.7265180349349976,79.0,"",0.8326064944267273,14.65041708946228,1.0033178329467773
0.7500225901603699,77483.0,113.89032196998596,"","",0.7166559100151062,80.0,"",0.8352258205413818,15.982597827911377,1.0643197298049927
0.7562174797058105,77483.0,121.57465124130249,"","",0.7197072505950928,81.0,"",0.8283687829971313,15.549728631973267,0.9894570112228394
0.759379506111145,77483.0,121.67793130874634,"","",0.734745979309082,82.0,"",0.8110923171043396,15.622025728225708,1.000901460647583
0.7544364333152771,77483.0,122.03209614753723,"","",0.7354260087013245,83.0,"",0.8206242918968201,15.655217170715332,0.9850873351097107
0.7636384963989258,77483.0,119.37455797195435,"","",0.7104682922363281,84.0,"",0.7988691329956055,15.236476182937622,1.0505181550979614
0.7629802823066711,77483.0,122.8799934387207,"","",0.7165959477424622,85.0,"",0.815463662147522,15.538358926773071,1.1007839441299438
0.7630705833435059,77483.0,128.42896270751953,"","",0.7194444537162781,86.0,"",0.8077371716499329,14.668747663497925,0.9983487725257874
0.7673941254615784,77483.0,118.72923374176025,"","",0.739057719707489,87.0,"",0.7869440317153931,16.002511262893677,0.9809238910675049
0.7666198015213013,77483.0,121.15143513679504,"","",0.7361978888511658,88.0,"",0.782364010810852,16.582396030426025,0.9472247362136841
0.7597150206565857,77483.0,122.90416598320007,"","",0.7609086632728577,89.0,"",0.7901548743247986,18.218472242355347,0.8473900556564331
0.7594053149223328,77483.0,124.60426640510559,"","",0.7274436354637146,90.0,"",0.8010854721069336,16.279767751693726,0.9338631629943848
0.7656130790710449,77483.0,112.43304347991943,"","",0.739098310470581,91.0,"",0.7803263664245605,16.1742422580719,0.9020755290985107
0.7697946429252625,77483.0,114.97914600372314,"","",0.7275190949440002,92.0,"",0.7684246897697449,14.3054780960083,0.9710682034492493
0.7693687677383423,77483.0,122.55660772323608,"","",0.7524752616882324,93.0,"",0.7647467851638794,16.02229595184326,0.8573005199432373
0.7687234878540039,77483.0,116.02187943458557,"","",0.7532036304473877,94.0,"",0.7674594521522522,16.320968627929688,0.8926583528518677
0.7702463865280151,77483.0,115.79448056221008,"","",0.7461982369422913,95.0,"",0.7633176445960999,13.763229846954346,0.9203233122825623
0.7662712931632996,77483.0,118.22238326072693,"","",0.748291015625,96.0,"",0.7773399949073792,15.669919729232788,0.9320448637008667
0.7611604928970337,77483.0,125.36520743370056,"","",0.7184135913848877,97.0,"",0.796343207359314,14.446681499481201,1.0034383535385132
0.771085262298584,77483.0,122.26492047309875,"","",0.7232363224029541,98.0,"",0.7633585333824158,15.288510799407959,0.9935727715492249
0.7703238129615784,77483.0,123.87118744850159,"","",0.7285423874855042,99.0,"",0.7583621740341187,15.489278078079224,0.9577576518058777
0.7721306681632996,77483.0,123.87098050117493,"","",0.7382926940917969,100.0,"",0.7538995742797852,16.83463740348816,0.9068595767021179
0.7728663086891174,77483.0,121.88306069374084,"","",0.7400537729263306,101.0,"",0.7530819773674011,14.836373567581177,0.9232670664787292
0.7771640419960022,77483.0,113.77883410453796,"","",0.7531692981719971,102.0,"",0.7354868650436401,16.85991358757019,0.8677599430084229
0.7785837054252625,77483.0,119.77265667915344,"","",0.7430703639984131,103.0,"",0.7321414351463318,15.40176010131836,0.9180342555046082
0.775111973285675,77483.0,118.4342749118805,"","",0.7589468359947205,104.0,"",0.7335053086280823,13.975997686386108,0.8709677457809448
0.7776544690132141,77483.0,120.16617012023926,"","",0.6802030205726624,105.0,"",0.7442810535430908,16.609318256378174,1.2468115091323853
0.7762606143951416,77483.0,124.84253478050232,"","",0.7324198484420776,106.0,"",0.7341729402542114,16.253122091293335,0.9662356972694397
0.7728921175003052,77483.0,124.10244250297546,"","",0.7598915696144104,107.0,"",0.746188759803772,16.967708826065063,0.857836902141571
0.7734470963478088,77483.0,119.04295611381531,"","",0.7509964108467102,108.0,"",0.7325103282928467,15.442792177200317,0.9127972722053528
0.774014949798584,77483.0,125.32235503196716,"","",0.7390381693840027,109.0,"",0.7362279891967773,16.035810947418213,0.9087423086166382
0.7816295027732849,77483.0,120.94378328323364,"","",0.7342029213905334,110.0,"",0.7226415276527405,16.000614404678345,0.955653965473175
0.7823522686958313,77483.0,120.56604623794556,"","",0.7478970289230347,111.0,"",0.7164182662963867,16.115805625915527,0.8972700834274292
0.7792677283287048,77483.0,121.07211256027222,"","",0.7273598313331604,112.0,"",0.7153540253639221,15.40918517112732,0.9417815208435059
0.7772027254104614,77483.0,132.4557821750641,"","",0.7745559215545654,113.0,"",0.7234315872192383,15.585040807723999,0.8047751188278198
0.7782223224639893,77483.0,111.97325682640076,"","",0.7557269930839539,114.0,"",0.7096186876296997,17.783225297927856,0.8694021701812744
0.7818360328674316,77483.0,86.11108183860779,"","",0.7738615870475769,115.0,"",0.7063568830490112,12.986368894577026,0.7857844233512878
0.7844430208206177,77483.0,116.98743224143982,"","",0.7598656415939331,116.0,"",0.7052913308143616,11.59920358657837,0.854570746421814
0.7832427620887756,77483.0,116.51343750953674,"","",0.7501168847084045,117.0,"",0.7052086591720581,14.427879333496094,0.8785413503646851
0.7758476138114929,77483.0,120.37788987159729,"","",0.7482215762138367,118.0,"",0.7182437181472778,16.58445692062378,0.9222300052642822
0.7829330563545227,77483.0,124.39063882827759,"","",0.7542756795883179,119.0,"",0.7054150104522705,15.801728963851929,0.8754556775093079
0.7805582880973816,77483.0,121.0794734954834,"","",0.7799949645996094,120.0,"",0.7077562808990479,15.904593467712402,0.7374094128608704
0.7845204472541809,77483.0,125.12108397483826,"","",0.7797414660453796,121.0,"",0.6930484175682068,15.536019802093506,0.7752898931503296
0.7841333150863647,77483.0,119.03216409683228,"","",0.7778401374816895,122.0,"",0.7004795670509338,17.705074310302734,0.7966822385787964
0.7837073802947998,77483.0,126.89531517028809,"","",0.7626172304153442,123.0,"",0.6911982893943787,16.850691318511963,0.8165714144706726
0.7852432131767273,77483.0,121.37718510627747,"","",0.7537593841552734,124.0,"",0.695057213306427,16.11336636543274,0.8738706111907959
0.7867016196250916,77483.0,117.12660694122314,"","",0.7696886658668518,125.0,"",0.6857154369354248,15.748025178909302,0.7832725048065186
0.7824684381484985,77483.0,120.9719545841217,"","",0.780712366104126,126.0,"",0.6979742050170898,13.854081392288208,0.7603230476379395
0.7888311147689819,77483.0,116.10307145118713,"","",0.7638366222381592,127.0,"",0.6793355345726013,14.92450475692749,0.8384037613868713
0.7874501347541809,77483.0,117.79552125930786,"","",0.7745591998100281,128.0,"",0.6843952536582947,12.612519025802612,0.8048206567764282
0.784210741519928,77483.0,128.599303483963,"","",0.7622149586677551,129.0,"",0.6947277784347534,14.759650230407715,0.8521746397018433
0.7852044701576233,77483.0,123.86048412322998,"","",0.7828460335731506,130.0,"",0.6843708753585815,20.51018214225769,0.7856297492980957
0.7897087335586548,77483.0,123.72742176055908,"","",0.7662025690078735,131.0,"",0.6747099161148071,15.45906114578247,0.791763424873352
0.7878889441490173,77483.0,123.81103229522705,"","",0.7889993786811829,132.0,"",0.6874732375144958,13.520350217819214,0.7711470127105713
0.7937095761299133,77483.0,126.45273494720459,"","",0.7815796136856079,133.0,"",0.6683209538459778,17.026280879974365,0.7433950901031494
0.78999263048172,77483.0,121.76455044746399,"","",0.7894737124443054,134.0,"",0.6766772866249084,17.043601274490356,0.7389479875564575
0.7936450839042664,77483.0,118.45726132392883,"","",0.7595185041427612,135.0,"",0.6657163500785828,15.25080680847168,0.8314111232757568
0.7911542057991028,77483.0,115.63049530982971,"","",0.7760857343673706,136.0,"",0.6715697646141052,13.440743446350098,0.7519827485084534
0.7924189567565918,77483.0,91.95914602279663,"","",0.743842363357544,137.0,"",0.6621484160423279,16.28677487373352,0.9066135883331299
0.7861337065696716,77483.0,107.59747004508972,"","",0.7674883604049683,138.0,"",0.6863341927528381,13.165374517440796,0.8115634918212891
0.7872823476791382,77483.0,123.08451271057129,"","",0.7536933422088623,139.0,"",0.6744070649147034,13.464893817901611,0.8344036936759949
0.7904701828956604,77483.0,123.33764863014221,"","",0.7503549456596375,140.0,"",0.6645110249519348,17.003456115722656,0.8551348447799683
0.7905218005180359,77483.0,122.10759711265564,"","",0.7762568593025208,141.0,"",0.6656614542007446,15.97983169555664,0.7525400519371033
0.7933869361877441,77483.0,125.48397469520569,"","",0.8004418015480042,142.0,"",0.6579941511154175,15.06494402885437,0.6768906116485596
0.7941355109214783,77483.0,125.25984120368958,"","",0.7665782570838928,143.0,"",0.6580777764320374,16.70801043510437,0.8055383563041687
0.795464813709259,77483.0,123.47352600097656,"","",0.7614583373069763,144.0,"",0.6543495059013367,14.734207153320312,0.8217893242835999
0.794406533241272,77483.0,126.23696279525757,"","",0.751679539680481,145.0,"",0.6522659659385681,14.980761051177979,0.869073212146759
0.7947678565979004,77483.0,126.20359086990356,"","",0.7239807844161987,146.0,"",0.6606652736663818,15.111219882965088,0.944896936416626
0.7976588606834412,77483.0,123.03676104545593,"","",0.7656641602516174,147.0,"",0.6475250720977783,19.318618535995483,0.7947267293930054
0.7904056310653687,77483.0,125.11150789260864,"","",0.7742234468460083,148.0,"",0.6581016182899475,16.60255765914917,0.774660050868988
0.7888697981834412,77483.0,114.11069059371948,"","",0.743468701839447,149.0,"",0.6752604246139526,12.315465211868286,0.8898444771766663
0.800085186958313,77483.0,119.84705138206482,"","",0.7844478487968445,150.0,"",0.6444920301437378,14.855889081954956,0.7535315752029419
0.7960584759712219,77483.0,118.80902576446533,"","",0.7718435525894165,151.0,"",0.6508978605270386,14.01099157333374,0.8050196170806885
0.7894505858421326,77483.0,121.67752528190613,"","",0.7650073170661926,152.0,"",0.6625909209251404,15.413508415222168,0.8269354104995728
0.7945355772972107,77483.0,130.42172980308533,"","",0.776336669921875,153.0,"",0.6437405347824097,17.662713050842285,0.7899618744850159
0.7957229614257812,77483.0,120.93401265144348,"","",0.7735355496406555,154.0,"",0.643963634967804,14.995149612426758,0.7655743360519409
0.7927545309066772,77483.0,122.34983897209167,"","",0.7597748637199402,155.0,"",0.6523803472518921,13.687458515167236,0.8425941467285156
0.7987945675849915,77483.0,114.34303665161133,"","",0.7912285327911377,156.0,"",0.6432955861091614,18.717084884643555,0.7209368944168091
0.795813262462616,77483.0,115.13345050811768,"","",0.7442536950111389,157.0,"",0.6513934135437012,13.680219411849976,0.9020715355873108
0.7949485778808594,77483.0,112.39881563186646,"","",0.804527223110199,158.0,"",0.6451359987258911,14.43049168586731,0.6474047899246216
0.7996334433555603,77483.0,119.87392592430115,"","",0.738946795463562,159.0,"",0.6379701495170593,12.634844541549683,0.911837637424469
0.8009240627288818,77483.0,117.59474897384644,"","",0.762419581413269,160.0,"",0.6274882555007935,18.50566053390503,0.7965418696403503
0.801182210445404,77483.0,119.0661997795105,"","",0.7819322347640991,161.0,"",0.6272667646408081,13.960553884506226,0.7593405842781067
0.7981879711151123,77483.0,113.5293824672699,"","",0.7809870839118958,162.0,"",0.6393730640411377,12.845707416534424,0.7524360418319702
0.8011692762374878,77483.0,124.71719169616699,"","",0.787757158279419,163.0,"",0.631571352481842,17.98748016357422,0.6922029256820679
0.7972200512886047,77483.0,121.78286910057068,"","",0.7785588502883911,164.0,"",0.6437038779258728,15.7071213722229,0.783743143081665
0.8019307255744934,77483.0,125.38732695579529,"","",0.7898330688476562,165.0,"",0.627002477645874,15.959549903869629,0.7146485447883606
0.7931933403015137,77483.0,120.74444556236267,"","",0.7519806623458862,166.0,"",0.6503002047538757,15.664758443832397,0.9516534805297852
0.8016210198402405,77483.0,121.23318362236023,"","",0.776772677898407,167.0,"",0.632187008857727,16.45568346977234,0.7758906483650208
0.7999561429023743,77483.0,120.43346643447876,"","",0.7988739013671875,168.0,"",0.6320142149925232,16.010626316070557,0.6627725958824158
0.8021759390830994,77483.0,121.0555808544159,"","",0.8127450942993164,169.0,"",0.6300449967384338,16.186829805374146,0.6302622556686401
0.7964972853660583,77483.0,128.04196405410767,"","",0.7557060718536377,170.0,"",0.6361744999885559,16.962137699127197,0.8803081512451172
0.7960972189903259,77483.0,124.4914858341217,"","",0.7855465412139893,171.0,"",0.6387801766395569,15.345290184020996,0.717502772808075
0.8019049167633057,77483.0,113.78657031059265,"","",0.7842261791229248,172.0,"",0.628926157951355,15.10617184638977,0.729741632938385
0.7995173335075378,77483.0,123.21009087562561,"","",0.7711698412895203,173.0,"",0.6277005076408386,15.352326393127441,0.8008817434310913
0.7909992933273315,77483.0,118.14482188224792,"","",0.7727157473564148,174.0,"",0.6603862643241882,14.661491394042969,0.7998611927032471
0.7990397810935974,77483.0,121.21646070480347,"","",0.8013116121292114,175.0,"",0.6270356178283691,15.251809120178223,0.6660820245742798
0.8044474124908447,77483.0,124.00363421440125,"","",0.7914110422134399,176.0,"",0.6161324381828308,14.626794338226318,0.7154539823532104
0.8028987050056458,77483.0,113.33873319625854,"","",0.7810407280921936,177.0,"",0.6199594140052795,16.369781255722046,0.7610558271408081
0.8043441772460938,77483.0,120.9050281047821,"","",0.7698711156845093,178.0,"",0.6128756403923035,13.527190923690796,0.8507001996040344
0.8042280077934265,77483.0,120.20281076431274,"","",0.7851581573486328,179.0,"",0.6196401119232178,14.182377815246582,0.7065862417221069
0.7894893288612366,77483.0,124.41748356819153,"","",0.7945017218589783,180.0,"",0.6572391986846924,17.381086349487305,0.6984487771987915
0.8018532991409302,77483.0,123.59427189826965,"","",0.7865633368492126,181.0,"",0.6258615255355835,16.46234893798828,0.733753502368927
0.8004852533340454,77483.0,121.4609842300415,"","",0.8054277896881104,182.0,"",0.6302722692489624,16.013574600219727,0.6658551096916199
0.7979685664176941,77483.0,123.26170301437378,"","",0.7967479825019836,183.0,"",0.6218271255493164,15.154593706130981,0.6941261291503906
0.8050023913383484,77483.0,114.35802888870239,"","",0.7703663110733032,184.0,"",0.6170129179954529,15.151146650314331,0.7884715795516968
0.8050282001495361,77483.0,118.81662178039551,"","",0.7863269448280334,185.0,"",0.6156545281410217,13.681670904159546,0.7444194555282593
0.8058283925056458,77483.0,124.42402720451355,"","",0.7787539958953857,186.0,"",0.6087745428085327,15.333958387374878,0.7570626735687256
0.8042538166046143,77483.0,122.21567344665527,"","",0.7837837934494019,187.0,"",0.6125985383987427,16.89968466758728,0.73520827293396
0.8070802688598633,77483.0,122.84426283836365,"","",0.7736194729804993,188.0,"",0.6090314984321594,14.516566276550293,0.7775076627731323
0.8064091205596924,77483.0,120.03815984725952,"","",0.8125692009925842,189.0,"",0.608910858631134,17.256847620010376,0.6372435092926025
0.8039569854736328,77483.0,125.27241110801697,"","",0.7821258306503296,190.0,"",0.6129648089408875,18.03044867515564,0.7769138813018799
0.7992849946022034,77483.0,123.7487804889679,"","",0.7935717701911926,191.0,"",0.6249523758888245,16.39217209815979,0.7008074522018433
0.808448314666748,77483.0,121.52846002578735,"","",0.7877473831176758,192.0,"",0.6060874462127686,14.765816450119019,0.7525402903556824
0.8018662333488464,77483.0,125.91632771492004,"","",0.7992043495178223,193.0,"",0.6188478469848633,16.00184988975525,0.6770520210266113
0.8036730885505676,77483.0,121.01443910598755,"","",0.8078362941741943,194.0,"",0.6113853454589844,17.543453693389893,0.6654741764068604
0.8099325299263,77483.0,109.16135001182556,"","",0.7832167744636536,195.0,"",0.6005797982215881,14.146593809127808,0.7404729127883911
0.8094937205314636,77483.0,116.31118369102478,"","",0.7509193420410156,196.0,"",0.5999559164047241,13.519253015518188,0.8491859436035156
0.804318368434906,77483.0,107.60358691215515,"","",0.7886971831321716,197.0,"",0.6113837361335754,17.671907901763916,0.7081678509712219
0.8089516162872314,77483.0,111.29844236373901,"","",0.7885157465934753,198.0,"",0.6000684499740601,14.400325775146484,0.7564746141433716
0.8051701784133911,77483.0,119.08401536941528,"","",0.7858176827430725,199.0,"",0.6111252307891846,13.701236009597778,0.7370719909667969
0.8072609305381775,77483.0,126.37886452674866,"","",0.7835841178894043,200.0,"",0.6022598147392273,15.175813913345337,0.7265454530715942
"","","",0.8072609305381775,77483,"",201,0.6022597551345825,"","",""
